gene_name,transcript_id
SELENOP,ENST00000514985.6
SELENOS,ENST00000526049.6
SELENOT,ENST00000471696.6
SELENOW,ENST00000601048.6
SELL,ENST00000236147.6
SELP,ENST00000263686.11
SELPLG,ENST00000550948.2
SEMA3A,ENST00000265362.9
SEMA3B,ENST00000616701.5
SEMA3C,ENST00000265361.8
SEMA3D,ENST00000284136.11
SEMA3E,ENST00000643230.2
SEMA3F,ENST00000002829.8
SEMA3G,ENST00000231721.7
SEMA4A,ENST00000368285.8
SEMA4C,ENST00000305476.10
SEMA4D,ENST00000422704.7
SEMA4F,ENST00000357877.7
SEMA5A,ENST00000382496.10
SEMA5B,ENST00000357599.8
SEMA6A,ENST00000343348.11
SEMA6B,ENST00000586582.6
SEMA6C,ENST00000368914.8
SEMA6D,ENST00000536845.7
SEMA7A,ENST00000261918.9
SEMG1,ENST00000372781.4
SEMG2,ENST00000372769.4
SENP1,ENST00000549518.6
SENP2,ENST00000296257.10
SENP3,ENST00000321337.12
SENP5,ENST00000323460.10
SENP6,ENST00000447266.7
SENP7,ENST00000394095.7
SENP8,ENST00000340912.6
SEPHS1,ENST00000327347.10
SEPHS2,ENST00000478753.5
SEPSECS,ENST00000382103.7
SEPTIN10,ENST00000397712.7
SEPTIN11,ENST00000264893.11
SEPTIN12,ENST00000268231.13
SEPTIN14,ENST00000388975.4
SEPTIN2,ENST00000391971.7
SEPTIN4,ENST00000672673.2
SEPTIN5,ENST00000455784.7
SEPTIN6,ENST00000394610.7
SEPTIN8,ENST00000378719.7
SEPTIN9,ENST00000329047.13
SEPTIN9,ENST00000427177.6
SERAC1,ENST00000647468.2
SERBP1,ENST00000361219.11
SERF1A,ENST00000317633.14
SERF1B,ENST00000380750.8
SERF2,ENST00000249786.9
SERGEF,ENST00000265965.10
SERHL2,ENST00000327678.10
SERINC1,ENST00000339697.5
SERINC2,ENST00000373709.8
SERINC3,ENST00000342374.5
SERINC4,ENST00000319327.7
SERINC5,ENST00000507668.7
SERP1,ENST00000239944.7
SERP2,ENST00000379179.8
SERPINA1,ENST00000393087.9
SERPINA10,ENST00000261994.9
SERPINA11,ENST00000334708.4
SERPINA12,ENST00000677451.1
SERPINA3,ENST00000393078.5
SERPINA4,ENST00000557004.6
SERPINA5,ENST00000329597.12
SERPINA6,ENST00000341584.4
SERPINA7,ENST00000372563.2
SERPINA9,ENST00000674397.2
SERPINB1,ENST00000380739.6
SERPINB10,ENST00000238508.8
SERPINB11,ENST00000544088.6
SERPINB12,ENST00000382768.2
SERPINB13,ENST00000344731.10
SERPINB2,ENST00000299502.9
SERPINB3,ENST00000283752.10
SERPINB4,ENST00000341074.10
SERPINB5,ENST00000382771.9
SERPINB6,ENST00000380539.7
SERPINB7,ENST00000398019.7
SERPINB8,ENST00000397985.7
SERPINB9,ENST00000380698.5
SERPINC1,ENST00000367698.4
SERPIND1,ENST00000215727.10
SERPINE1,ENST00000223095.5
SERPINE2,ENST00000409304.6
SERPINE3,ENST00000681248.1
SERPINF1,ENST00000254722.9
SERPINF2,ENST00000453066.6
SERPING1,ENST00000278407.9
SERPINH1,ENST00000358171.8
SERPINI1,ENST00000446050.7
SERTAD1,ENST00000357949.5
SERTAD2,ENST00000313349.3
SERTAD3,ENST00000322354.4
SERTAD4,ENST00000367012.4
SERTM1,ENST00000315190.4
SESN2,ENST00000253063.4
SESN3,ENST00000536441.7
SESTD1,ENST00000428443.8
SET,ENST00000322030.13
SETBP1,ENST00000649279.2
SETD1A,ENST00000262519.14
SETD1B,ENST00000604567.6
SETD2,ENST00000409792.4
SETD3,ENST00000331768.10
SETD4,ENST00000332131.9
SETD5,ENST00000402198.7
SETD6,ENST00000219315.9
SETD7,ENST00000274031.8
SETD9,ENST00000285947.5
SETX,ENST00000224140.6
SEZ6,ENST00000317338.17
SEZ6L,ENST00000248933.11
SEZ6L2,ENST00000617533.5
SF1,ENST00000377390.8
SF3A1,ENST00000215793.13
SF3A2,ENST00000221494.10
SF3A3,ENST00000373019.5
SF3B1,ENST00000335508.11
SF3B2,ENST00000322535.11
SF3B3,ENST00000302516.10
SF3B4,ENST00000271628.9
SF3B5,ENST00000367569.4
SF3B6,ENST00000233468.5
SFI1,ENST00000400288.7
SFMBT1,ENST00000394752.8
SFMBT2,ENST00000397167.6
SFN,ENST00000339276.6
SFPQ,ENST00000357214.6
SFR1,ENST00000369727.4
SFRP1,ENST00000220772.8
SFRP2,ENST00000274063.5
SFRP4,ENST00000436072.7
SFRP5,ENST00000266066.4
SFSWAP,ENST00000261674.9
SFT2D1,ENST00000361731.4
SFT2D2,ENST00000271375.7
SFT2D3,ENST00000310981.6
SFTA2,ENST00000359086.4
SFTPA1,ENST00000398636.8
SFTPA2,ENST00000372325.7
SFTPB,ENST00000519937.7
SFTPC,ENST00000679463.1
SFTPD,ENST00000372292.8
SFXN1,ENST00000321442.10
SFXN2,ENST00000369893.10
SFXN4,ENST00000355697.7
SFXN5,ENST00000272433.7
SGCA,ENST00000262018.8
SGCB,ENST00000381431.10
SGCD,ENST00000337851.9
SGCE,ENST00000648936.2
SGCG,ENST00000218867.4
SGCZ,ENST00000382080.6
SGF29,ENST00000317058.8
SGIP1,ENST00000371037.9
SGK1,ENST00000367858.10
SGK2,ENST00000373100.7
SGK3,ENST00000521198.7
SGMS1,ENST00000361781.7
SGO1,ENST00000412997.6
SGO2,ENST00000357799.9
SGPL1,ENST00000373202.8
SGPP1,ENST00000247225.7
SGPP2,ENST00000321276.8
SGSH,ENST00000326317.11
SGSM1,ENST00000400358.9
SGSM2,ENST00000268989.8
SGSM3,ENST00000248929.14
SGTA,ENST00000221566.7
SGTB,ENST00000381007.9
SH2B1,ENST00000684370.1
SH2B3,ENST00000341259.7
SH2D1A,ENST00000371139.9
SH2D1B,ENST00000367929.3
SH2D2A,ENST00000368199.8
SH2D3A,ENST00000245908.11
SH2D3C,ENST00000314830.13
SH2D4A,ENST00000265807.8
SH2D4B,ENST00000646907.2
SH2D5,ENST00000444387.7
SH2D7,ENST00000328828.6
SH3BGR,ENST00000333634.10
SH3BGRL,ENST00000373212.6
SH3BGRL2,ENST00000369838.6
SH3BGRL3,ENST00000270792.10
SH3BP1,ENST00000649765.2
SH3BP2,ENST00000503393.8
SH3BP4,ENST00000392011.7
SH3BP5,ENST00000383791.8
SH3BP5L,ENST00000366472.6
SH3D19,ENST00000604030.7
SH3D21,ENST00000453908.8
SH3GL1,ENST00000269886.7
SH3GL2,ENST00000380607.5
SH3GL3,ENST00000427482.7
SH3GLB1,ENST00000370558.8
SH3GLB2,ENST00000372564.8
SH3KBP1,ENST00000397821.8
SH3PXD2B,ENST00000311601.6
SH3RF1,ENST00000284637.14
SH3RF2,ENST00000359120.9
SH3RF3,ENST00000309415.8
SH3TC1,ENST00000245105.8
SH3TC2,ENST00000515425.6
SH3YL1,ENST00000356150.10
SHANK1,ENST00000293441.6
SHANK2,ENST00000601538.6
SHARPIN,ENST00000398712.7
SHB,ENST00000377707.4
SHBG,ENST00000380450.9
SHC1,ENST00000448116.7
SHC2,ENST00000264554.11
SHC3,ENST00000375835.9
SHC4,ENST00000332408.9
SHCBP1,ENST00000303383.8
SHCBP1L,ENST00000367547.8
SHD,ENST00000543264.7
SHE,ENST00000304760.3
SHFL,ENST00000253110.16
SHH,ENST00000297261.7
SHISA2,ENST00000319420.4
SHISA3,ENST00000319234.5
SHISA4,ENST00000362011.7
SHISA5,ENST00000296444.7
SHISA6,ENST00000441885.8
SHISA7,ENST00000376325.10
SHISA8,ENST00000621082.2
SHISA9,ENST00000558583.3
SHISAL1,ENST00000381176.5
SHISAL2A,ENST00000517870.2
SHISAL2B,ENST00000389074.6
SHKBP1,ENST00000291842.10
SHLD1,ENST00000303142.11
SHLD2,ENST00000298786.5
SHLD3,ENST00000510585.3
SHMT1,ENST00000316694.8
SHMT2,ENST00000328923.8
SHOC1,ENST00000682961.1
SHOC2,ENST00000369452.9
SHOX,ENST00000381578.6
SHOX2,ENST00000483851.7
SHPK,ENST00000225519.5
SHPRH,ENST00000275233.12
SHQ1,ENST00000325599.13
SHROOM1,ENST00000378679.8
SHROOM2,ENST00000380913.8
SHROOM3,ENST00000296043.7
SHTN1,ENST00000355371.9
SI,ENST00000264382.8
SIAE,ENST00000263593.8
SIAH1,ENST00000394725.3
SIAH2,ENST00000312960.4
SIAH3,ENST00000400405.4
SIDT1,ENST00000264852.9
SIDT2,ENST00000324225.9
SIGIRR,ENST00000431843.7
SIGLEC1,ENST00000344754.6
SIGLEC10,ENST00000339313.10
SIGLEC11,ENST00000447370.6
SIGLEC12,ENST00000291707.8
SIGLEC15,ENST00000389474.8
SIGLEC5,ENST00000683636.1
SIGLEC6,ENST00000425629.8
SIGLEC7,ENST00000317643.10
SIGLEC8,ENST00000321424.7
SIGLEC9,ENST00000250360.8
SIGMAR1,ENST00000277010.9
SIK1,ENST00000270162.8
SIK1B,ENST00000613488.3
SIK2,ENST00000304987.4
SIKE1,ENST00000060969.6
SIL1,ENST00000394817.7
SIM1,ENST00000369208.8
SIM2,ENST00000290399.11
SIMC1,ENST00000429602.7
SIN3A,ENST00000394947.8
SIN3B,ENST00000248054.10
SINHCAF,ENST00000337682.9
SIPA1,ENST00000534313.6
SIPA1L1,ENST00000381232.8
SIPA1L2,ENST00000674635.1
SIPA1L3,ENST00000222345.11
SIRPA,ENST00000358771.5
SIRPB1,ENST00000381605.9
SIRPB2,ENST00000359801.8
SIRPD,ENST00000381623.4
SIRPG,ENST00000303415.7
SIRT1,ENST00000212015.11
SIRT2,ENST00000249396.12
SIRT3,ENST00000382743.9
SIRT4,ENST00000202967.4
SIRT5,ENST00000606117.2
SIRT6,ENST00000337491.7
SIRT7,ENST00000328666.11
SIT1,ENST00000259608.8
SIVA1,ENST00000329967.11
SIX1,ENST00000645694.3
SIX2,ENST00000303077.7
SIX3,ENST00000260653.5
SIX4,ENST00000216513.5
SIX5,ENST00000317578.7
SIX6,ENST00000327720.6
SKA1,ENST00000285116.8
SKA2,ENST00000330137.12
SKA3,ENST00000314759.6
SKAP1,ENST00000336915.11
SKAP2,ENST00000345317.7
SKI,ENST00000378536.5
SKIDA1,ENST00000449193.7
SKIL,ENST00000259119.9
SKIV2L,ENST00000375394.7
SKOR1,ENST00000380035.3
SKOR2,ENST00000425639.3
SKP1,ENST00000353411.11
SKP2,ENST00000274255.11
SLA,ENST00000338087.10
SLA2,ENST00000262866.9
SLAIN1,ENST00000418532.6
SLAIN2,ENST00000264313.11
SLAMF1,ENST00000302035.11
SLAMF6,ENST00000368057.8
SLAMF7,ENST00000368043.8
SLAMF8,ENST00000289707.10
SLAMF9,ENST00000368093.4
SLBP,ENST00000489418.6
SLC10A1,ENST00000216540.5
SLC10A2,ENST00000245312.5
SLC10A3,ENST00000651600.1
SLC10A4,ENST00000273861.5
SLC10A5,ENST00000518568.3
SLC10A6,ENST00000273905.7
SLC10A7,ENST00000335472.12
SLC11A1,ENST00000233202.11
SLC11A2,ENST00000262052.9
SLC12A1,ENST00000380993.8
SLC12A2,ENST00000262461.7
SLC12A3,ENST00000563236.6
SLC12A4,ENST00000316341.8
SLC12A5,ENST00000243964.7
SLC12A6,ENST00000354181.8
SLC12A7,ENST00000264930.10
SLC12A8,ENST00000469902.6
SLC12A9,ENST00000354161.8
SLC13A1,ENST00000194130.7
SLC13A2,ENST00000314669.10
SLC13A3,ENST00000279027.9
SLC13A4,ENST00000682651.1
SLC13A5,ENST00000433363.7
SLC14A1,ENST00000321925.9
SLC14A2,ENST00000255226.11
SLC15A1,ENST00000376503.10
SLC15A2,ENST00000489711.6
SLC15A3,ENST00000227880.8
SLC15A4,ENST00000266771.10
SLC15A5,ENST00000344941.3
SLC16A1,ENST00000369626.8
SLC16A10,ENST00000368851.10
SLC16A11,ENST00000574600.3
SLC16A12,ENST00000371790.5
SLC16A13,ENST00000308027.7
SLC16A14,ENST00000295190.9
SLC16A2,ENST00000587091.6
SLC16A3,ENST00000582743.6
SLC16A4,ENST00000369779.9
SLC16A5,ENST00000329783.9
SLC16A6,ENST00000580666.6
SLC16A7,ENST00000547379.6
SLC16A9,ENST00000395348.8
SLC17A1,ENST00000244527.10
SLC17A2,ENST00000377850.8
SLC17A3,ENST00000397060.8
SLC17A4,ENST00000377905.9
SLC17A5,ENST00000355773.6
SLC17A6,ENST00000263160.4
SLC17A7,ENST00000221485.8
SLC17A8,ENST00000323346.10
SLC17A9,ENST00000370351.9
SLC18A1,ENST00000276373.10
SLC18A2,ENST00000644641.2
SLC18A3,ENST00000374115.5
SLC18B1,ENST00000275227.9
SLC19A1,ENST00000311124.9
SLC19A2,ENST00000236137.10
SLC19A3,ENST00000644224.2
SLC1A1,ENST00000262352.8
SLC1A2,ENST00000278379.9
SLC1A3,ENST00000265113.9
SLC1A4,ENST00000234256.4
SLC1A5,ENST00000542575.6
SLC1A6,ENST00000594383.2
SLC1A7,ENST00000371494.9
SLC20A1,ENST00000272542.8
SLC20A2,ENST00000520262.6
SLC22A1,ENST00000366963.9
SLC22A10,ENST00000332793.11
SLC22A11,ENST00000301891.9
SLC22A12,ENST00000377574.6
SLC22A13,ENST00000311856.9
SLC22A14,ENST00000448498.6
SLC22A15,ENST00000369503.9
SLC22A16,ENST00000368919.8
SLC22A18,ENST00000649076.2
SLC22A2,ENST00000366953.8
SLC22A23,ENST00000406686.8
SLC22A3,ENST00000275300.3
SLC22A31,ENST00000682282.1
SLC22A4,ENST00000200652.4
SLC22A5,ENST00000245407.8
SLC22A6,ENST00000360421.9
SLC22A7,ENST00000372585.10
SLC22A8,ENST00000336232.7
SLC22A9,ENST00000279178.4
SLC23A1,ENST00000348729.8
SLC23A2,ENST00000338244.6
SLC23A3,ENST00000409878.8
SLC24A1,ENST00000261892.11
SLC24A3,ENST00000328041.11
SLC24A4,ENST00000532405.6
SLC24A5,ENST00000341459.8
SLC25A1,ENST00000215882.10
SLC25A10,ENST00000350690.10
SLC25A11,ENST00000225665.12
SLC25A12,ENST00000422440.7
SLC25A13,ENST00000265631.10
SLC25A14,ENST00000545805.6
SLC25A15,ENST00000338625.9
SLC25A16,ENST00000609923.6
SLC25A17,ENST00000435456.7
SLC25A18,ENST00000327451.11
SLC25A19,ENST00000416858.7
SLC25A2,ENST00000239451.7
SLC25A20,ENST00000319017.5
SLC25A21,ENST00000331299.6
SLC25A22,ENST00000628067.3
SLC25A23,ENST00000301454.9
SLC25A24,ENST00000565488.6
SLC25A25,ENST00000373069.10
SLC25A26,ENST00000354883.11
SLC25A27,ENST00000371347.10
SLC25A28,ENST00000370495.6
SLC25A29,ENST00000359232.8
SLC25A3,ENST00000228318.8
SLC25A3,ENST00000552981.6
SLC25A30,ENST00000519676.6
SLC25A31,ENST00000281154.6
SLC25A32,ENST00000297578.9
SLC25A33,ENST00000302692.7
SLC25A34,ENST00000294454.6
SLC25A35,ENST00000577745.2
SLC25A36,ENST00000324194.12
SLC25A37,ENST00000519973.6
SLC25A38,ENST00000650617.1
SLC25A39,ENST00000377095.10
SLC25A4,ENST00000281456.11
SLC25A40,ENST00000341119.10
SLC25A41,ENST00000321510.7
SLC25A42,ENST00000318596.8
SLC25A43,ENST00000217909.8
SLC25A44,ENST00000359511.5
SLC25A45,ENST00000398802.6
SLC25A46,ENST00000355943.8
SLC25A47,ENST00000361529.5
SLC25A48,ENST00000681962.1
SLC25A5,ENST00000317881.9
SLC25A51,ENST00000242275.7
SLC25A52,ENST00000269205.7
SLC25A53,ENST00000594199.3
SLC25A6,ENST00000381401.11
SLC26A1,ENST00000398516.3
SLC26A11,ENST00000361193.8
SLC26A2,ENST00000286298.5
SLC26A3,ENST00000340010.10
SLC26A4,ENST00000644269.2
SLC26A5,ENST00000306312.8
SLC26A6,ENST00000395550.7
SLC26A7,ENST00000276609.8
SLC26A8,ENST00000490799.6
SLC26A9,ENST00000367135.8
SLC27A1,ENST00000252595.12
SLC27A2,ENST00000267842.10
SLC27A3,ENST00000624995.4
SLC27A4,ENST00000300456.5
SLC27A5,ENST00000263093.7
SLC27A6,ENST00000262462.9
SLC28A1,ENST00000394573.6
SLC28A2,ENST00000347644.8
SLC28A3,ENST00000376238.5
SLC29A1,ENST00000371755.9
SLC29A2,ENST00000357440.7
SLC29A3,ENST00000373189.6
SLC29A4,ENST00000396872.8
SLC2A1,ENST00000426263.10
SLC2A10,ENST00000359271.4
SLC2A12,ENST00000275230.6
SLC2A13,ENST00000280871.9
SLC2A14,ENST00000431042.7
SLC2A2,ENST00000314251.8
SLC2A3,ENST00000075120.12
SLC2A4,ENST00000317370.13
SLC2A4RG,ENST00000266077.5
SLC2A5,ENST00000377424.9
SLC2A6,ENST00000371899.9
SLC2A7,ENST00000400906.2
SLC2A8,ENST00000373371.8
SLC2A9,ENST00000264784.8
SLC30A1,ENST00000367001.5
SLC30A10,ENST00000366926.4
SLC30A2,ENST00000374276.4
SLC30A3,ENST00000233535.9
SLC30A4,ENST00000261867.5
SLC30A5,ENST00000396591.8
SLC30A6,ENST00000282587.9
SLC30A7,ENST00000357650.9
SLC30A8,ENST00000456015.7
SLC30A9,ENST00000264451.12
SLC31A1,ENST00000374212.5
SLC31A2,ENST00000259392.8
SLC32A1,ENST00000217420.2
SLC33A1,ENST00000643144.2
SLC34A1,ENST00000324417.6
SLC34A2,ENST00000382051.8
SLC34A3,ENST00000673835.1
SLC35A1,ENST00000369552.9
SLC35A2,ENST00000247138.11
SLC35A3,ENST00000533028.8
SLC35A4,ENST00000323146.8
SLC35A5,ENST00000492406.6
SLC35B1,ENST00000240333.12
SLC35B2,ENST00000393812.4
SLC35B3,ENST00000644923.2
SLC35B4,ENST00000378509.9
SLC35C1,ENST00000314134.4
SLC35C2,ENST00000372230.10
SLC35D1,ENST00000235345.6
SLC35D2,ENST00000253270.13
SLC35D3,ENST00000331858.5
SLC35E1,ENST00000595753.6
SLC35E2B,ENST00000617444.5
SLC35E3,ENST00000398004.4
SLC35E4,ENST00000343605.5
SLC35F1,ENST00000360388.9
SLC35F2,ENST00000525815.6
SLC35F3,ENST00000366618.8
SLC35F4,ENST00000556826.6
SLC35F5,ENST00000245680.7
SLC35F6,ENST00000344420.10
SLC35G1,ENST00000427197.2
SLC35G2,ENST00000446465.3
SLC35G4,ENST00000588001.2
SLC35G5,ENST00000382435.5
SLC36A1,ENST00000243389.8
SLC36A2,ENST00000335244.9
SLC36A3,ENST00000335230.8
SLC36A4,ENST00000326402.9
SLC37A1,ENST00000352133.3
SLC37A2,ENST00000403796.7
SLC37A3,ENST00000326232.14
SLC38A1,ENST00000398637.10
SLC38A10,ENST00000374759.8
SLC38A2,ENST00000256689.10
SLC38A3,ENST00000614032.5
SLC38A4,ENST00000266579.9
SLC38A5,ENST00000620913.5
SLC38A6,ENST00000267488.9
SLC38A7,ENST00000219320.9
SLC38A8,ENST00000299709.8
SLC38A9,ENST00000396865.7
SLC39A1,ENST00000356205.9
SLC39A10,ENST00000359634.10
SLC39A12,ENST00000377369.7
SLC39A13,ENST00000362021.9
SLC39A14,ENST00000359741.10
SLC39A14,ENST00000381237.6
SLC39A2,ENST00000298681.5
SLC39A3,ENST00000269740.9
SLC39A4,ENST00000301305.8
SLC39A5,ENST00000454355.7
SLC39A6,ENST00000269187.10
SLC39A7,ENST00000374677.8
SLC39A8,ENST00000356736.5
SLC39A9,ENST00000336643.10
SLC3A1,ENST00000260649.11
SLC3A2,ENST00000338663.12
SLC40A1,ENST00000261024.7
SLC41A1,ENST00000367137.4
SLC41A2,ENST00000258538.8
SLC41A3,ENST00000360370.9
SLC43A1,ENST00000278426.8
SLC43A2,ENST00000301335.10
SLC43A3,ENST00000395124.6
SLC44A1,ENST00000374720.8
SLC44A2,ENST00000335757.10
SLC44A3,ENST00000271227.11
SLC44A4,ENST00000229729.11
SLC45A1,ENST00000471889.7
SLC45A2,ENST00000296589.9
SLC45A3,ENST00000367145.4
SLC45A4,ENST00000517878.6
SLC46A1,ENST00000612814.5
SLC46A2,ENST00000374228.5
SLC46A3,ENST00000266943.11
SLC47A1,ENST00000270570.8
SLC47A2,ENST00000433844.4
SLC48A1,ENST00000442218.3
SLC49A3,ENST00000322224.9
SLC49A4,ENST00000261038.6
SLC4A1,ENST00000262418.12
SLC4A10,ENST00000446997.6
SLC4A11,ENST00000642402.1
SLC4A2,ENST00000413384.7
SLC4A3,ENST00000358055.8
SLC4A4,ENST00000340595.4
SLC4A4,ENST00000264485.11
SLC4A8,ENST00000453097.7
SLC4A9,ENST00000506757.7
SLC50A1,ENST00000368404.9
SLC51A,ENST00000296327.10
SLC51B,ENST00000334287.3
SLC52A1,ENST00000254853.10
SLC52A2,ENST00000643944.2
SLC52A3,ENST00000645534.1
SLC5A1,ENST00000266088.9
SLC5A10,ENST00000395645.4
SLC5A12,ENST00000396005.8
SLC5A2,ENST00000330498.4
SLC5A3,ENST00000381151.5
SLC5A4,ENST00000266086.6
SLC5A5,ENST00000222248.4
SLC5A6,ENST00000310574.8
SLC5A7,ENST00000264047.3
SLC5A8,ENST00000536262.3
SLC5A9,ENST00000438567.7
SLC66A1,ENST00000375153.8
SLC66A2,ENST00000397778.7
SLC66A3,ENST00000295083.8
SLC6A1,ENST00000287766.10
SLC6A11,ENST00000254488.7
SLC6A12,ENST00000684302.1
SLC6A13,ENST00000343164.9
SLC6A14,ENST00000598581.3
SLC6A15,ENST00000266682.10
SLC6A16,ENST00000335875.9
SLC6A17,ENST00000331565.5
SLC6A18,ENST00000324642.4
SLC6A19,ENST00000304460.11
SLC6A2,ENST00000568943.6
SLC6A20,ENST00000358525.9
SLC6A3,ENST00000270349.12
SLC6A4,ENST00000650711.1
SLC6A5,ENST00000525748.6
SLC6A6,ENST00000622186.5
SLC6A7,ENST00000230671.7
SLC6A8,ENST00000253122.10
SLC6A9,ENST00000372310.8
SLC7A1,ENST00000380752.10
SLC7A10,ENST00000253188.8
SLC7A11,ENST00000280612.9
SLC7A13,ENST00000297524.8
SLC7A14,ENST00000231706.6
SLC7A2,ENST00000494857.6
SLC7A3,ENST00000374299.8
SLC7A4,ENST00000382932.3
SLC7A5,ENST00000261622.5
SLC7A6,ENST00000219343.11
SLC7A6OS,ENST00000263997.11
SLC7A7,ENST00000674313.1
SLC7A8,ENST00000316902.12
SLC7A9,ENST00000023064.9
SLC8A2,ENST00000236877.11
SLC8A3,ENST00000356921.7
SLC8B1,ENST00000680972.1
SLC9A1,ENST00000263980.8
SLC9A2,ENST00000233969.3
SLC9A3,ENST00000264938.8
SLC9A3R1,ENST00000262613.10
SLC9A3R2,ENST00000424542.7
SLC9A4,ENST00000295269.5
SLC9A5,ENST00000299798.16
SLC9A6,ENST00000630721.3
SLC9A7,ENST00000616978.5
SLC9A8,ENST00000361573.3
SLC9A9,ENST00000316549.11
SLC9B1,ENST00000296422.12
SLC9B2,ENST00000394785.9
SLC9C1,ENST00000305815.10
SLC9C2,ENST00000367714.4
SLCO1A2,ENST00000683939.1
SLCO1B1,ENST00000256958.3
SLCO1B3,ENST00000381545.8
SLCO1C1,ENST00000266509.7
SLCO2A1,ENST00000310926.11
SLCO2B1,ENST00000289575.10
SLCO3A1,ENST00000318445.11
SLCO4A1,ENST00000217159.6
SLCO4C1,ENST00000310954.7
SLCO5A1,ENST00000260126.9
SLCO6A1,ENST00000506729.6
SLF1,ENST00000265140.10
SLF2,ENST00000238961.9
SLFN12,ENST00000304905.10
SLFN13,ENST00000285013.11
SLFN14,ENST00000674182.1
SLFN5,ENST00000299977.9
SLIRP,ENST00000557342.6
SLIT1,ENST00000266058.9
SLIT2,ENST00000504154.6
SLIT3,ENST00000519560.6
SLITRK1,ENST00000674365.1
SLITRK2,ENST00000335565.6
SLITRK3,ENST00000475390.2
SLITRK4,ENST00000356928.2
SLITRK5,ENST00000683689.1
SLITRK6,ENST00000647374.2
SLK,ENST00000369755.4
SLMAP,ENST00000671191.1
SLN,ENST00000305991.3
SLPI,ENST00000338380.2
SLTM,ENST00000380516.7
SLU7,ENST00000297151.9
SLURP1,ENST00000246515.2
SLURP2,ENST00000317543.12
SLX1A,ENST00000251303.11
SLX1B,ENST00000330181.9
SLX4,ENST00000294008.4
SLX4IP,ENST00000334534.10
SMAD1,ENST00000302085.9
SMAD2,ENST00000262160.11
SMAD3,ENST00000327367.9
SMAD4,ENST00000342988.8
SMAD5,ENST00000545279.6
SMAD6,ENST00000288840.10
SMAD7,ENST00000262158.8
SMAD9,ENST00000379826.5
SMAGP,ENST00000603798.6
SMAP1,ENST00000370455.8
SMAP2,ENST00000372718.8
SMARCA1,ENST00000371121.5
SMARCA2,ENST00000349721.8
SMARCA4,ENST00000646693.2
SMARCA4,ENST00000344626.10
SMARCA5,ENST00000283131.4
SMARCAD1,ENST00000354268.9
SMARCAL1,ENST00000357276.9
SMARCB1,ENST00000644036.2
SMARCC1,ENST00000254480.10
SMARCC2,ENST00000550164.6
SMARCD1,ENST00000394963.9
SMARCD2,ENST00000448276.7
SMARCD3,ENST00000262188.13
SMARCE1,ENST00000348513.12
SMC1A,ENST00000322213.9
SMC1B,ENST00000357450.9
SMC2,ENST00000374793.8
SMC3,ENST00000361804.5
SMC4,ENST00000357388.8
SMC5,ENST00000361138.7
SMC6,ENST00000448223.7
SMCHD1,ENST00000320876.11
SMCO1,ENST00000397537.3
SMCO3,ENST00000316048.2
SMCO4,ENST00000298966.7
SMCP,ENST00000368765.4
SMCR8,ENST00000406438.5
SMDT1,ENST00000331479.4
SMG1,ENST00000446231.7
SMG5,ENST00000361813.5
SMG6,ENST00000263073.11
SMG8,ENST00000300917.10
SMG9,ENST00000270066.11
SMIM1,ENST00000642557.4
SMIM10,ENST00000330288.6
SMIM10L1,ENST00000622602.2
SMIM10L2A,ENST00000417443.3
SMIM10L2B,ENST00000433425.4
SMIM11A,ENST00000399292.8
SMIM12,ENST00000521580.3
SMIM13,ENST00000416247.4
SMIM14,ENST00000295958.10
SMIM15,ENST00000339020.8
SMIM17,ENST00000598409.6
SMIM18,ENST00000517349.2
SMIM19,ENST00000417410.7
SMIM2,ENST00000400419.2
SMIM21,ENST00000579022.5
SMIM22,ENST00000586005.6
SMIM23,ENST00000523047.4
SMIM24,ENST00000215531.6
SMIM26,ENST00000411646.2
SMIM28,ENST00000573100.2
SMIM29,ENST00000476320.6
SMIM3,ENST00000526627.2
SMIM30,ENST00000397764.8
SMIM31,ENST00000507311.1
SMIM32,ENST00000607574.2
SMIM33,ENST00000637503.2
SMIM34A,ENST00000450895.2
SMIM4,ENST00000477703.6
SMIM40,ENST00000494082.3
SMIM41,ENST00000546390.2
SMIM43,ENST00000643802.2
SMIM5,ENST00000375215.3
SMIM6,ENST00000579469.2
SMIM7,ENST00000487416.7
SMIM8,ENST00000392863.6
SMKR1,ENST00000462322.3
SMLR1,ENST00000541421.2
SMN1,ENST00000380707.9
SMN2,ENST00000380743.9
SMNDC1,ENST00000369603.10
SMO,ENST00000249373.8
SMOC1,ENST00000361956.8
SMOC2,ENST00000356284.7
SMOX,ENST00000305958.9
SMPD1,ENST00000342245.9
SMPD2,ENST00000258052.8
SMPD3,ENST00000219334.10
SMPD4,ENST00000680298.1
SMPDL3A,ENST00000368440.5
SMPDL3B,ENST00000373894.8
SMPX,ENST00000379494.4
SMR3A,ENST00000226460.5
SMR3B,ENST00000304915.8
SMS,ENST00000404933.7
SMTN,ENST00000333137.12
SMTNL2,ENST00000389313.9
SMU1,ENST00000397149.4
SMUG1,ENST00000682136.1
SMURF1,ENST00000361368.7
SMURF2,ENST00000262435.14
SMYD1,ENST00000419482.7
SMYD2,ENST00000366957.10
SMYD3,ENST00000490107.6
SMYD4,ENST00000305513.12
SMYD5,ENST00000389501.9
SNAI1,ENST00000244050.3
SNAI2,ENST00000020945.4
SNAI3,ENST00000332281.6
SNAP23,ENST00000249647.8
